WorkflowID,JobID,StageName,ActionTaken,Remarks,ReviewedBy,ReviewedDate
6553,3281,Initial Review,Approved,Training provided,Kimberly Craig,2025-08-01
6554,3282,Final Approval,Pending,Probation period,Hector Smith,2024-09-12
6555,3282,SLBFE Review,Approved,Training provided,Preston Ramirez,2024-01-06
6556,3283,Final Approval,Rejected,,Chase Jones,2024-10-28
6557,3283,Initial Review,Rejected,,Alan Howell,2024-08-03
6558,3283,Embassy Review,Rejected,,Kathleen Freeman,2025-07-07
6559,3284,Initial Review,Pending,,Robert Thomas,2025-06-19
6560,3284,Final Approval,Approved,Standard contract,Patrick Turner,2024-09-18
6561,3285,SLBFE Review,Approved,,Kenneth Kirby,2025-06-21
6562,3285,Final Approval,Pending,,Stephanie Collins,2025-06-25
6563,3286,Embassy Review,Rejected,Standard contract,Deborah Lee,2025-04-15
6564,3286,Initial Review,Approved,Requires visa,Andrew Johnson,2024-10-26
6565,3286,Final Approval,Rejected,,Sarah Myers,2025-06-10
6566,3287,Embassy Review,Approved,,Laura Jones,2025-03-26
6567,3287,SLBFE Review,Approved,Probation period,Amber Hunt,2024-12-17
6568,3288,Initial Review,Pending,,Peter Gonzales,2025-02-22
6569,3288,Final Approval,Pending,Training provided,Jennifer Wallace,2025-01-14
6570,3289,SLBFE Review,Rejected,Probation period,Joshua Navarro,2024-10-02
6571,3289,Initial Review,Pending,,Barbara Brown,2025-07-21
6572,3289,Final Approval,Pending,Requires visa,Alexander Mann,2025-05-08
6573,3290,SLBFE Review,Rejected,Training provided,Bobby Martinez,2025-04-06
6574,3290,Initial Review,Pending,,Jason Miller,2025-04-12
6575,3290,Embassy Review,Approved,Requires visa,Edwin Griffin,2025-04-06
6576,3291,Initial Review,Approved,Training provided,Kimberly Phillips,2024-04-01
6577,3291,Embassy Review,Pending,,Katherine Moore,2025-07-06
6578,3291,SLBFE Review,Rejected,,Heather Frank,2025-07-07
6579,3292,Final Approval,Pending,Standard contract,Stephen Taylor,2025-05-06
6580,3292,SLBFE Review,Pending,Training provided,Eric Phillips,2025-02-14
6581,3293,Final Approval,Rejected,Requires visa,Brent Sullivan,2024-11-16
6582,3294,Embassy Review,Rejected,Training provided,John Lopez,2025-01-28
6583,3294,Final Approval,Rejected,Standard contract,Jason Bond,2024-08-12
6584,3294,SLBFE Review,Rejected,Standard contract,Robert Nichols,2025-05-31
6585,3295,Embassy Review,Approved,Training provided,Paul Bishop,2025-01-14
6586,3296,Initial Review,Rejected,Training provided,Emily Weber,2025-03-11
6587,3296,Embassy Review,Pending,Probation period,Robert Aguilar,2024-08-30
6588,3296,SLBFE Review,Approved,Standard contract,Diana Deleon,2025-03-17
6589,3297,Initial Review,Pending,Probation period,Eric Thornton,2025-05-08
6590,3298,Final Approval,Pending,Probation period,Richard Reese,2025-06-09
6591,3298,SLBFE Review,Rejected,Standard contract,Eugene Baldwin,2025-05-18
6592,3299,Final Approval,Pending,,Robert Johnson,2025-04-10
6593,3299,Initial Review,Pending,Requires visa,Tina Mcguire,2025-07-07
6594,3300,Initial Review,Pending,Standard contract,Charles Zuniga,2024-12-15
6595,3301,Final Approval,Rejected,Training provided,Zachary Gutierrez,2025-08-15
6596,3301,Embassy Review,Rejected,Requires visa,Stephen Flores,2025-08-27
6597,3302,Embassy Review,Approved,Standard contract,David Warren,2024-12-11
6598,3303,Initial Review,Rejected,Probation period,Amanda Smith,2025-08-01
6599,3303,Final Approval,Approved,,Jonathan Garcia,2025-08-07
6600,3303,SLBFE Review,Rejected,Training provided,Jerry Diaz,2025-01-13
6601,3304,SLBFE Review,Pending,Requires visa,Pamela Mooney,2025-01-10
6602,3304,Embassy Review,Approved,Requires visa,Justin Smith,2025-02-05
6603,3305,Initial Review,Rejected,Standard contract,William Williams,2025-01-21
6604,3305,SLBFE Review,Pending,Standard contract,Danielle Stephenson,2025-04-17
6605,3306,Embassy Review,Rejected,Standard contract,Nathan Johnson,2025-07-24
6606,3306,Final Approval,Approved,Standard contract,Brian Parrish,2025-05-11
6607,3307,SLBFE Review,Rejected,Standard contract,Miss Emily Roman,2025-05-21
6608,3308,Embassy Review,Approved,Training provided,William Moore,2025-05-07
6609,3308,SLBFE Review,Pending,Probation period,Anna Wright,2024-12-28
6610,3308,Final Approval,Rejected,Standard contract,Michelle Wise,2025-01-11
6611,3309,Final Approval,Pending,Standard contract,Stephanie Sanchez,2024-07-07
6612,3309,Embassy Review,Pending,Training provided,Christopher Robinson,2025-06-24
6613,3310,SLBFE Review,Rejected,Standard contract,Susan Arroyo,2024-06-16
6614,3311,Final Approval,Rejected,Standard contract,Melanie Potts,2025-08-12
6615,3311,Embassy Review,Rejected,Probation period,Jennifer Webb,2025-07-06
6616,3311,Initial Review,Approved,Requires visa,Jennifer Roy,2025-07-01
6617,3312,Initial Review,Pending,Probation period,Amanda Scott,2025-06-29
6618,3313,Initial Review,Pending,Probation period,Michelle Stevenson,2024-05-03
6619,3313,Final Approval,Pending,Requires visa,Holly Moore,2024-10-20
6620,3314,Initial Review,Approved,Requires visa,Samuel Riggs,2024-09-18
6621,3315,Final Approval,Rejected,Requires visa,John Jennings,2024-08-28
6622,3316,Embassy Review,Rejected,Training provided,Lucas Brewer,2025-06-13
6623,3316,Initial Review,Approved,Probation period,Jacob Davis,2025-08-21
6624,3317,SLBFE Review,Pending,Requires visa,Mark Riley,2024-11-09
6625,3318,Final Approval,Pending,Probation period,Connor Daniels,2025-07-14
6626,3319,Initial Review,Rejected,Training provided,Katherine Richards,2025-07-05
6627,3319,SLBFE Review,Rejected,,Travis Gibson,2025-07-27
6628,3319,Embassy Review,Approved,Standard contract,Abigail Flores,2025-07-25
6629,3320,Embassy Review,Rejected,Probation period,Jason Ward,2024-05-12
6630,3321,SLBFE Review,Approved,,Thomas Taylor,2025-03-08
6631,3321,Final Approval,Rejected,Training provided,Ian James,2025-08-01
6632,3321,Initial Review,Rejected,Probation period,James Carpenter,2025-08-16
6633,3322,Embassy Review,Pending,Training provided,Jessica Jackson,2025-05-14
6634,3322,SLBFE Review,Rejected,Standard contract,Jeanne Robbins,2025-08-09
6635,3323,Final Approval,Pending,Training provided,Thomas Reid,2025-06-22
6636,3324,SLBFE Review,Approved,,Jennifer Charles,2025-07-08
6637,3324,Final Approval,Rejected,,Alan Taylor,2025-05-07
6638,3325,SLBFE Review,Rejected,Requires visa,Jeffrey Pena,2024-05-30
6639,3326,Final Approval,Approved,Probation period,Michael Fuentes,2025-06-22
6640,3326,Embassy Review,Pending,Requires visa,Shelly Barker,2025-06-12
6641,3326,Initial Review,Rejected,Training provided,Nancy Atkinson,2025-08-23
6642,3327,Final Approval,Pending,Probation period,Jeffrey Gonzalez,2025-01-19
6643,3327,Initial Review,Rejected,Standard contract,Paul Grant,2025-08-16
6644,3327,Embassy Review,Approved,Standard contract,Laura Mcdonald,2025-02-24
6645,3328,Initial Review,Rejected,Standard contract,Erica Flores,2024-12-16
6646,3329,Initial Review,Rejected,,Jason Lane,2024-09-01
6647,3330,Embassy Review,Rejected,Standard contract,Debra Hamilton,2025-07-19
6648,3330,Final Approval,Pending,Probation period,Jacob Moore,2025-08-12
6649,3330,SLBFE Review,Rejected,,Jeffrey Roberts,2025-06-21
6650,3331,Embassy Review,Approved,Probation period,Danielle Alvarado,2025-05-16
6651,3331,SLBFE Review,Rejected,Training provided,Barbara Young,2025-06-27
6652,3332,Final Approval,Rejected,Standard contract,Amy Short,2025-07-08
6653,3332,SLBFE Review,Approved,Requires visa,Rodney Smith,2025-07-31
6654,3332,Initial Review,Pending,Requires visa,Destiny Choi,2025-06-16
6655,3333,SLBFE Review,Pending,Standard contract,Steven Gutierrez,2025-06-06
6656,3333,Final Approval,Approved,Standard contract,Heather Love,2025-07-23
6657,3334,Initial Review,Approved,Training provided,Jeffrey Garcia,2025-08-04
6658,3334,Embassy Review,Rejected,,Tanya Garcia,2025-06-09
6659,3335,SLBFE Review,Rejected,Probation period,Elizabeth James,2025-06-25
6660,3335,Embassy Review,Pending,Standard contract,Michelle Marsh,2025-03-11
6661,3336,Final Approval,Rejected,Standard contract,Jeremy Serrano,2025-05-20
6662,3336,SLBFE Review,Rejected,Standard contract,Kevin Strong,2025-08-12
6663,3336,Embassy Review,Pending,Training provided,Christian Choi,2025-07-23
6664,3337,SLBFE Review,Pending,Standard contract,Jonathan Guerrero,2025-07-27
6665,3337,Embassy Review,Rejected,Probation period,Mike Mitchell,2025-07-13
6666,3337,Initial Review,Approved,Requires visa,Michael Campbell,2025-06-25
6667,3338,SLBFE Review,Pending,,Timothy Dudley,2025-08-03
6668,3338,Final Approval,Rejected,Training provided,Brian Molina,2025-08-15
6669,3338,Initial Review,Pending,Requires visa,Richard Cole,2025-08-09
6670,3339,Final Approval,Pending,Requires visa,Philip Martin,2025-05-04
6671,3340,Initial Review,Pending,Requires visa,Arthur Parrish,2025-06-06
6672,3340,SLBFE Review,Pending,Training provided,Jeremy Mckinney,2024-09-27
6673,3340,Final Approval,Approved,Requires visa,Spencer Baker,2025-04-19
6674,3341,SLBFE Review,Pending,,Ann Skinner,2025-07-06
6675,3341,Final Approval,Approved,Training provided,Amanda Becker,2025-04-24
6676,3342,SLBFE Review,Pending,Requires visa,Kristen Lopez,2024-08-17
6677,3342,Embassy Review,Approved,Training provided,Julie Burgess,2024-05-23
6678,3343,Embassy Review,Approved,Requires visa,William Gibson,2025-07-12
6679,3344,Embassy Review,Rejected,,Andrew Crawford,2025-06-22
6680,3344,Initial Review,Pending,Requires visa,Cody Diaz,2025-07-15
6681,3344,Final Approval,Pending,Standard contract,Christina Forbes,2025-06-25
6682,3345,Embassy Review,Pending,Probation period,Tonya Buck,2025-01-23
6683,3345,Initial Review,Rejected,,Lori Jimenez,2024-04-19
6684,3345,Final Approval,Pending,Standard contract,Aaron Morgan,2025-01-15
6685,3346,SLBFE Review,Pending,Standard contract,Daniel Barnes,2025-05-31
6686,3347,Final Approval,Approved,,Allen Lopez,2024-11-16
6687,3347,Initial Review,Pending,,Rachel Thornton,2025-08-04
6688,3347,Embassy Review,Approved,Probation period,Benjamin Swanson,2024-05-21
6689,3348,SLBFE Review,Approved,Standard contract,Anthony Ball,2025-07-17
6690,3348,Initial Review,Rejected,Probation period,Kathleen Brooks,2025-07-02
6691,3349,SLBFE Review,Approved,Training provided,Mrs. Vanessa Nicholson,2025-08-06
6692,3350,Final Approval,Rejected,Standard contract,Andrew Lindsey,2025-01-18
6693,3350,Embassy Review,Pending,Standard contract,Amanda Fuller,2024-03-03
6694,3350,Initial Review,Approved,Probation period,John Montgomery,2024-12-25
6695,3351,Initial Review,Approved,Standard contract,Alexis Kelley,2025-02-23
6696,3351,Embassy Review,Pending,Requires visa,David Davis,2025-07-25
6697,3352,Final Approval,Approved,,Kimberly Nelson,2025-01-05
6698,3352,Initial Review,Pending,Probation period,Kari Stewart,2025-08-01
6699,3353,SLBFE Review,Approved,Standard contract,Natasha Love PhD,2025-06-02
6700,3353,Final Approval,Pending,Standard contract,Felicia Daniels,2025-03-20
6701,3353,Embassy Review,Rejected,Requires visa,Joseph Watson,2025-02-14
6702,3354,Final Approval,Pending,Training provided,Jared Collins,2024-10-02
6703,3354,Embassy Review,Pending,Probation period,Steven Knight,2025-01-15
6704,3354,Initial Review,Approved,Requires visa,Steven Martin,2025-05-17
6705,3355,SLBFE Review,Pending,,Gregory Gibson,2025-06-03
6706,3355,Initial Review,Approved,Probation period,Steven Cook,2024-12-27
6707,3356,Final Approval,Rejected,,Brenda Sanchez,2025-04-12
6708,3356,Embassy Review,Pending,Probation period,Rhonda Bowers,2024-08-26
6709,3357,Initial Review,Rejected,Standard contract,Samantha Johnson,2024-04-28
6710,3358,Final Approval,Approved,Probation period,Allison Smith,2025-06-22
6711,3358,SLBFE Review,Pending,Standard contract,Teresa Miller,2025-05-20
6712,3359,Embassy Review,Pending,Probation period,Jessica Ellis,2025-08-23
6713,3359,Initial Review,Pending,Probation period,Mrs. Kayla Byrd,2025-05-10
6714,3360,SLBFE Review,Approved,Training provided,Allison Miller,2025-05-19
6715,3360,Embassy Review,Approved,Requires visa,Lynn Petersen,2025-07-23
6716,3361,SLBFE Review,Pending,Requires visa,Laurie Romero,2025-04-20
6717,3362,Initial Review,Pending,Requires visa,Barbara Cooper,2025-08-23
6718,3362,SLBFE Review,Pending,,Joel Shelton,2024-11-22
6719,3362,Embassy Review,Approved,Probation period,Laura Vargas,2025-05-11
6720,3363,Final Approval,Rejected,,Robert Soto,2025-08-15
6721,3363,Embassy Review,Rejected,Probation period,Cynthia Jones,2025-08-17
6722,3364,Final Approval,Rejected,Training provided,Aaron Saunders,2025-04-12
6723,3365,Final Approval,Pending,Probation period,Dr. Michael Schaefer,2025-05-20
6724,3366,Final Approval,Pending,Probation period,Matthew Evans,2025-03-24
6725,3366,SLBFE Review,Pending,Standard contract,Adam Parsons DDS,2025-06-09
6726,3367,Embassy Review,Rejected,Training provided,Scott Roberts,2024-11-08
6727,3367,Final Approval,Approved,Probation period,Kimberly Newman,2025-02-08
6728,3367,Initial Review,Pending,Standard contract,William Ramirez,2025-01-12
6729,3368,Embassy Review,Rejected,Training provided,Lisa Li,2024-08-31
6730,3369,Embassy Review,Rejected,Requires visa,Sarah Hancock,2025-08-27
6731,3370,Final Approval,Rejected,,Robert Olsen,2025-08-10
6732,3370,Embassy Review,Rejected,,Tonya Coffey,2025-08-26
6733,3371,Final Approval,Approved,Standard contract,Kevin Mason,2025-06-01
6734,3371,SLBFE Review,Rejected,Probation period,Gregory Robbins,2025-06-23
6735,3371,Initial Review,Pending,Standard contract,Alison Shaw,2025-03-10
6736,3372,SLBFE Review,Rejected,,Timothy Carney,2025-06-22
6737,3372,Embassy Review,Approved,,Sarah Patel,2024-12-12
6738,3372,Final Approval,Approved,,Maria Boone,2024-12-31
6739,3373,SLBFE Review,Approved,Training provided,Bradley Pearson,2025-08-07
6740,3374,Final Approval,Approved,Training provided,Tanya Allen,2025-05-01
6741,3374,SLBFE Review,Pending,Probation period,Joshua Buchanan,2025-08-13
6742,3374,Initial Review,Approved,,Lori Freeman,2025-04-13
6743,3375,SLBFE Review,Approved,Probation period,Jodi Thomas,2024-06-29
6744,3375,Initial Review,Pending,Training provided,Kevin Jenkins,2024-07-26
6745,3375,Embassy Review,Approved,Training provided,Karen Sanchez,2024-04-06
6746,3376,Final Approval,Rejected,Standard contract,Kristin Smith,2025-08-26
6747,3376,Initial Review,Approved,Standard contract,Javier Arnold,2025-08-24
6748,3377,SLBFE Review,Approved,Probation period,Gina Johnson,2025-06-15
6749,3377,Embassy Review,Approved,Requires visa,Paul Gray,2025-02-23
6750,3377,Initial Review,Pending,Training provided,Austin Rush,2025-03-12
6751,3378,Embassy Review,Pending,Training provided,Heather Roach,2025-05-25
6752,3378,Initial Review,Rejected,Requires visa,Susan Bailey,2025-03-29
6753,3379,SLBFE Review,Pending,Training provided,Elizabeth Lopez,2024-08-21
6754,3380,SLBFE Review,Pending,Probation period,Matthew Burns,2024-08-04
6755,3380,Final Approval,Rejected,Training provided,Nancy Perez,2025-05-25
6756,3381,Final Approval,Approved,,Fernando Davis,2025-06-21
6757,3381,SLBFE Review,Pending,Probation period,Jamie Quinn,2025-06-28
6758,3381,Embassy Review,Approved,Training provided,Zachary Young,2025-07-21
6759,3382,SLBFE Review,Pending,,Janet Davis,2024-10-31
6760,3382,Embassy Review,Pending,,Bryan Griffith,2025-03-26
6761,3383,Embassy Review,Rejected,Training provided,Matthew Thomas,2025-05-19
6762,3383,Initial Review,Approved,Requires visa,Mindy Whitaker,2025-07-12
6763,3384,Initial Review,Pending,Requires visa,Brittany Adams,2024-10-14
6764,3385,SLBFE Review,Rejected,Requires visa,Mary Rose,2024-12-27
6765,3386,SLBFE Review,Approved,Training provided,Kayla Fisher,2025-03-28
6766,3386,Initial Review,Approved,Requires visa,Leslie Townsend,2025-06-26
6767,3387,SLBFE Review,Rejected,,David Beltran,2024-06-07
6768,3388,Embassy Review,Rejected,Standard contract,Melissa Moore,2025-07-01
6769,3388,Initial Review,Pending,Training provided,Sean Arnold,2025-06-20
6770,3389,Initial Review,Approved,Training provided,Carolyn Lee,2025-02-28
6771,3389,Final Approval,Rejected,,Lori Miller,2024-05-24
6772,3389,Embassy Review,Rejected,Requires visa,Megan Murphy,2025-03-13
6773,3390,SLBFE Review,Approved,Requires visa,Lisa Hernandez,2024-12-30
6774,3390,Final Approval,Rejected,Probation period,Carol Weaver,2025-04-03
6775,3390,Embassy Review,Pending,Standard contract,Ryan Obrien,2025-01-27
6776,3391,SLBFE Review,Pending,Probation period,Scott George,2025-08-11
6777,3392,Final Approval,Approved,Training provided,Heather Avila,2025-07-29
6778,3392,SLBFE Review,Pending,Probation period,Brenda David,2025-05-09
6779,3392,Initial Review,Rejected,,Alexis Thompson,2025-07-07
6780,3393,Initial Review,Pending,Standard contract,Mary Gonzalez,2025-03-24
6781,3394,SLBFE Review,Rejected,Requires visa,Phillip Turner,2025-08-28
6782,3394,Final Approval,Pending,Requires visa,Katrina Simon,2025-08-28
6783,3395,Final Approval,Pending,Probation period,Joseph Dean,2025-03-03
6784,3396,Embassy Review,Rejected,Requires visa,Stephen Jenkins,2025-08-26
6785,3396,SLBFE Review,Rejected,Probation period,Samantha Duncan,2025-08-04
6786,3396,Final Approval,Approved,Standard contract,Melissa Ramirez,2025-06-25
6787,3397,Embassy Review,Approved,,Oscar Montgomery,2025-06-01
6788,3398,Embassy Review,Pending,Standard contract,Regina Palmer,2025-08-06
6789,3399,Final Approval,Approved,Training provided,Jeremy Charles,2025-08-03
6790,3400,Final Approval,Pending,,Michael Gentry,2025-03-19
6791,3401,Final Approval,Rejected,Probation period,Miss Emily Harmon,2025-05-07
6792,3402,Embassy Review,Approved,,Kathryn Young,2025-05-25
6793,3402,SLBFE Review,Pending,,Cole Smith,2024-09-25
6794,3403,Embassy Review,Rejected,,Michael Williams,2025-02-21
6795,3404,Initial Review,Rejected,Training provided,Norma Reese,2024-06-09
6796,3404,Final Approval,Rejected,,Tracy Evans,2023-12-03
6797,3405,SLBFE Review,Pending,Requires visa,John Lewis,2025-06-12
6798,3405,Embassy Review,Approved,Requires visa,Michael Ayers,2025-01-03
6799,3405,Initial Review,Rejected,Standard contract,Kevin Conrad,2025-06-05
6800,3406,SLBFE Review,Rejected,Probation period,Lindsey Ford,2025-05-09
6801,3406,Initial Review,Approved,Training provided,Ricky Trevino,2025-06-19
6802,3407,Initial Review,Rejected,Requires visa,Holly Ruiz,2025-07-12
6803,3408,Initial Review,Approved,Requires visa,Keith Moore,2025-03-31
